TRANSFORMATION_SCHEME_ID,TRANSFORMATION_ID,EXPRESSION,Validation result,Type,EXPRESSION2,Validation result2,SintaxInfo
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_0,"OWND_SCRTS_GRP_E := OWND_SCRTS_GRP_E [keep (DT_RFRNC,OWND_SCRTY_ID, PRSPCTV_ID, ACCMLTD_CHNGS_FV, ACCMLTD_CHNGS_FV_CR, ACCMLTD_EQTY_INTRST, ACCMLTD_IMPRMNT, ACCMLTD_IMPRMNT_GAAP1, ACCMLTD_IMPRMNT_GAAP2, ACCMLTD_NGTV_VL_ADJSTMNT_MR, ACCMLTD_WRTFFS, ACCNTNG_CLSSFCTN, ACCRD_INTRST, ACQSTN_CST, APPRCH_PRDNTL_PRPSS, ARRRS, CLLTRL_OBTND_TKNG_PSSSSN, CLLTRL_OBTND_TKNG_PSSSSN_DT, CMLTV_RCVRS_SNC_DFLT, CRRYNG_AMNT, DT_FRBRNC_STTS, DT_PST_D, EXPSR_CLSS, EXPSR_VL, FRBRNC_STTS, FV, FV_CHNG, FV_CHNG_HDG_ACCNTNG, FV_HRRCHY, FVO_DSGNTN, IMPRMNT_ASSSSMNT_MTHD, GRSS_CRRYNG_AMNT_E_INTRST, IMPRMNT_STTS, IS_EQTY_250_RSK_WGHT, IS_EQTY_HLD_370_RSK_WGHT, IS_HFS, NOT_FOUND, IS_QLFY_HLD_1250_RSK_WGHT, IS_SHRT_PSTN, IS_TTL_EXTNGSHMNT, LGD_DWNTRNS, LGD_NRML, MRKT_VL, NMNL_VL, ORGNL_SCRTSTN_ID, OWNR_INTRNL_ID, PRCHSD_ORGNTD_CRDT_IMPRD, PRDNTL_PRTFL, RLTNSHP_SCRTSTN_CRDT_TRNSFR, RSK_WGHT, SCRTSTN_TRNSFR_ID, SCRTY_ID, SPCFC_RSK_WGHT, SRC_ENCMBRNC, ISSR_ID, UNT_MSR_NV)]",FALSO,clause,"OWND_SCRTS_GRP_E := OWND_SCRTS_GRP_E [keep DT_RFRNC,OWND_SCRTY_ID, PRSPCTV_ID, ACCMLTD_CHNGS_FV, ACCMLTD_CHNGS_FV_CR, ACCMLTD_EQTY_INTRST, ACCMLTD_IMPRMNT, ACCMLTD_IMPRMNT_GAAP1, ACCMLTD_IMPRMNT_GAAP2, ACCMLTD_NGTV_VL_ADJSTMNT_MR, ACCMLTD_WRTFFS, ACCNTNG_CLSSFCTN, ACCRD_INTRST, ACQSTN_CST, APPRCH_PRDNTL_PRPSS, ARRRS, CLLTRL_OBTND_TKNG_PSSSSN, CLLTRL_OBTND_TKNG_PSSSSN_DT, CMLTV_RCVRS_SNC_DFLT, CRRYNG_AMNT, DT_FRBRNC_STTS, DT_PST_D, EXPSR_CLSS, EXPSR_VL, FRBRNC_STTS, FV, FV_CHNG, FV_CHNG_HDG_ACCNTNG, FV_HRRCHY, FVO_DSGNTN, IMPRMNT_ASSSSMNT_MTHD, GRSS_CRRYNG_AMNT_E_INTRST, IMPRMNT_STTS, IS_EQTY_250_RSK_WGHT, IS_EQTY_HLD_370_RSK_WGHT, IS_HFS, NOT_FOUND, IS_QLFY_HLD_1250_RSK_WGHT, IS_SHRT_PSTN, IS_TTL_EXTNGSHMNT, LGD_DWNTRNS, LGD_NRML, MRKT_VL, NMNL_VL, ORGNL_SCRTSTN_ID, OWNR_INTRNL_ID, PRCHSD_ORGNTD_CRDT_IMPRD, PRDNTL_PRTFL, RLTNSHP_SCRTSTN_CRDT_TRNSFR, RSK_WGHT, SCRTSTN_TRNSFR_ID, SCRTY_ID, SPCFC_RSK_WGHT, SRC_ENCMBRNC, ISSR_ID, UNT_MSR_NV]",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_1,"OWND_SCRTS_IND_E := OWND_SCRTS_IND_E [keep (DT_RFRNC,OWND_SCRTY_ID, PRSPCTV_ID, ACCMLTD_CHNGS_FV, ACCMLTD_CHNGS_FV_CR, ACCMLTD_EQTY_INTRST, ACCMLTD_IMPRMNT, ACCMLTD_IMPRMNT_GAAP1, ACCMLTD_IMPRMNT_GAAP2, ACCMLTD_NGTV_VL_ADJSTMNT_MR, ACCMLTD_WRTFFS, ACCNTNG_CLSSFCTN, ACCRD_INTRST, ACQSTN_CST, APPRCH_PRDNTL_PRPSS, ARRRS, CLLTRL_OBTND_TKNG_PSSSSN, CLLTRL_OBTND_TKNG_PSSSSN_DT, CMLTV_RCVRS_SNC_DFLT, CRRYNG_AMNT, DT_FRBRNC_STTS, DT_PST_D, EXPSR_CLSS, EXPSR_VL, FRBRNC_STTS, FV, FV_CHNG, FV_CHNG_HDG_ACCNTNG, FV_HRRCHY, FVO_DSGNTN, IMPRMNT_ASSSSMNT_MTHD, GRSS_CRRYNG_AMNT_E_INTRST, IMPRMNT_STTS, IS_EQTY_250_RSK_WGHT, IS_EQTY_HLD_370_RSK_WGHT, IS_HFS, NOT_FOUND, IS_QLFY_HLD_1250_RSK_WGHT, IS_SHRT_PSTN, IS_TTL_EXTNGSHMNT, LGD_DWNTRNS, LGD_NRML, MRKT_VL, NMNL_VL, ORGNL_SCRTSTN_ID, OWNR_INTRNL_ID, PRCHSD_ORGNTD_CRDT_IMPRD, PRDNTL_PRTFL, RLTNSHP_SCRTSTN_CRDT_TRNSFR, RSK_WGHT, SCRTSTN_TRNSFR_ID, SCRTY_ID, SPCFC_RSK_WGHT, SRC_ENCMBRNC, ISSR_ID, UNT_MSR_NV)]",FALSO,clause,"OWND_SCRTS_IND_E := OWND_SCRTS_IND_E [keep DT_RFRNC,OWND_SCRTY_ID, PRSPCTV_ID, ACCMLTD_CHNGS_FV, ACCMLTD_CHNGS_FV_CR, ACCMLTD_EQTY_INTRST, ACCMLTD_IMPRMNT, ACCMLTD_IMPRMNT_GAAP1, ACCMLTD_IMPRMNT_GAAP2, ACCMLTD_NGTV_VL_ADJSTMNT_MR, ACCMLTD_WRTFFS, ACCNTNG_CLSSFCTN, ACCRD_INTRST, ACQSTN_CST, APPRCH_PRDNTL_PRPSS, ARRRS, CLLTRL_OBTND_TKNG_PSSSSN, CLLTRL_OBTND_TKNG_PSSSSN_DT, CMLTV_RCVRS_SNC_DFLT, CRRYNG_AMNT, DT_FRBRNC_STTS, DT_PST_D, EXPSR_CLSS, EXPSR_VL, FRBRNC_STTS, FV, FV_CHNG, FV_CHNG_HDG_ACCNTNG, FV_HRRCHY, FVO_DSGNTN, IMPRMNT_ASSSSMNT_MTHD, GRSS_CRRYNG_AMNT_E_INTRST, IMPRMNT_STTS, IS_EQTY_250_RSK_WGHT, IS_EQTY_HLD_370_RSK_WGHT, IS_HFS, NOT_FOUND, IS_QLFY_HLD_1250_RSK_WGHT, IS_SHRT_PSTN, IS_TTL_EXTNGSHMNT, LGD_DWNTRNS, LGD_NRML, MRKT_VL, NMNL_VL, ORGNL_SCRTSTN_ID, OWNR_INTRNL_ID, PRCHSD_ORGNTD_CRDT_IMPRD, PRDNTL_PRTFL, RLTNSHP_SCRTSTN_CRDT_TRNSFR, RSK_WGHT, SCRTSTN_TRNSFR_ID, SCRTY_ID, SPCFC_RSK_WGHT, SRC_ENCMBRNC, ISSR_ID, UNT_MSR_NV]",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_10,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc (if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else IMPRMNT_STTS ) as ""IMPRMNT_STTS_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc  IMPRMNT_STTS_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else IMPRMNT_STTS ];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_11,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc (if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0""  else APPRCH_PRDNTL_PRPSS ) as ""APPRCH_PRDNTL_PRPSS_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc APPRCH_PRDNTL_PRPSS_SHS :=  if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else APPRCH_PRDNTL_PRPSS  as """"];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_12,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc IMPRMNT_ASSSSMNT_MTHD_SHS :=  if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else IMPRMNT_ASSSSMNT_MTHD];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc  if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else IMPRMNT_ASSSSMNT_MTHD  as ""IMPRMNT_ASSSSMNT_MTHD_SHS""];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_13,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ( if TYP_PRDTL_CNSLDTN = ""T"" or IS_SHRT_PSTN = ""T"" or IS_INTRGRP_SCRTY = ""T"" then null else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then CRRYNG_AMNT else  (if TYP_PRDTL_CNSLDTN = 1 then CRRYNG_AMNT else PRCNTG_CNSLDTN* CRRYNG_AMNT))) as ""CRRYNG_AMNT_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc CRRYNG_AMNT_SHS :=  if TYP_PRDTL_CNSLDTN = ""T"" or IS_SHRT_PSTN = ""T"" or IS_INTRGRP_SCRTY = ""T"" then null else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then CRRYNG_AMNT else (if TYP_PRDTL_CNSLDTN = ""1"" then CRRYNG_AMNT else PRCNTG_CNSLDTN* CRRYNG_AMNT))];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_14,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ( if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then null else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then ACCMLTD_IMPRMNT else (if TYP_PRDTL_CNSLDTN = 1 then ACCMLTD_IMPRMNT else PRCNTG_CNSLDTN*ACCMLTD_IMPRMNT  ))) as ""ACCMLTD_IMPRMNT_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc  ACCMLTD_IMPRMNT_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then null else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then ACCMLTD_IMPRMNT else (if TYP_PRDTL_CNSLDTN = ""1"" then ACCMLTD_IMPRMNT else PRCNTG_CNSLDTN*ACCMLTD_IMPRMNT ))];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_15,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ( if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0""  else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then CMLTV_RCVRS_SNC_DFLT else (if TYP_PRDTL_CNSLDTN = 1 then CMLTV_RCVRS_SNC_DFLT else PRCNTG_CNSLDTN*CMLTV_RCVRS_SNC_DFLT))) as ""CMLTV_RCVRS_SNC_DFLT_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc  CMLTV_RCVRS_SNC_DFLT_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then CMLTV_RCVRS_SNC_DFLT else (if TYP_PRDTL_CNSLDTN = ""1"" then CMLTV_RCVRS_SNC_DFLT else PRCNTG_CNSLDTN*CMLTV_RCVRS_SNC_DFLT))];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_16,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc (if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then null else  (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then EXPSR_VL else (if TYP_PRDTL_CNSLDTN = 1 then EXPSR_VL else PRCNTG_CNSLDTN*EXPSR_VL ))) as ""EXPSR_VL_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc EXPSR_VL_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then null else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then EXPSR_VL else (if TYP_PRDTL_CNSLDTN = ""1"" then EXPSR_VL else PRCNTG_CNSLDTN*EXPSR_VL ))];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_17,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ( if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then null  else  (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then ACCMLTD_CHNGS_FV_CR else (if TYP_PRDTL_CNSLDTN = 1 then ACCMLTD_CHNGS_FV_CR else PRCNTG_CNSLDTN*ACCMLTD_CHNGS_FV_CR ))) as ""ACCMLTD_CHNGS_FV_CR_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ACCMLTD_CHNGS_FV_CR_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then null else (if CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then ACCMLTD_CHNGS_FV_CR else (if TYP_PRDTL_CNSLDTN = ""1"" then ACCMLTD_CHNGS_FV_CR else PRCNTG_CNSLDTN*ACCMLTD_CHNGS_FV_CR ))];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_18,"ENTTY_INFRMTN := [left ENTTY_INFRMTN as ""A"", D_EXPSR_CLSS as ""B"" on A.ACCNTNG_CLSSFCTN = B.ACCNTNG_CLSSFCTN and A.APPRCH_PRDNTL_PRPSS = B.APPRCH_PRDNTL_PRPSS and A.EXPSR_CLSS = B.EXPSR_CLSS and A.IMPRMNT_STTS = B.IMPRMNT_STTS and A.OWNR_INTRNL_ID = B.OWNR_INTRNL_ID and A.PRDNTL_PRTFL = B.PRDNTL_PRTFL and A.SCRTY_ID = B.SCRTY_ID and A.SRC_ENCMBRNC = B.SRC_ENCMBRNC] {keep (A.ALL_VARIABLES, B.EXPSR_CLSS as ""EXPSR_CLSS_SHS"")};",FALSO,join,"ENTTY_INFRMTN := ENTTY_INFRMTN[calc identifier ACCNTNG_CLSSFCTN := ACCNTNG_CLSSFCTN, identifier APPRCH_PRDNTL_PRPSS := APPRCH_PRDNTL_PRPSS, identifier EXPSR_CLSS := EXPSR_CLSS, identifier IMPRMNT_STTS := IMPRMNT_STTS, identifier OWNR_INTRNL_ID := OWNR_INTRNL_ID , identifier PRDNTL_PRTFL := PRDNTL_PRTFL , identifier SCRTY_ID :=SCRTY_ID, identifier  SRC_ENCMBRNC := SRC_ENCMBRNC];
D_EXPSR_CLSS := D_EXPSR_CLSS[calc identifier ACCNTNG_CLSSFCTN := ACCNTNG_CLSSFCTN, identifier APPRCH_PRDNTL_PRPSS := APPRCH_PRDNTL_PRPSS, identifier EXPSR_CLSS := EXPSR_CLSS, identifier IMPRMNT_STTS := IMPRMNT_STTS, identifier OWNR_INTRNL_ID := OWNR_INTRNL_ID , identifier PRDNTL_PRTFL := PRDNTL_PRTFL , identifier SCRTY_ID :=SCRTY_ID, identifier  SRC_ENCMBRNC := SRC_ENCMBRNC];

ENTTY_INFRMTN := left_join( ENTTY_INFRMTN as A, D_EXPSR_CLSS as B using ACCNTNG_CLSSFCTN and APPRCH_PRDNTL_PRPSS and EXPSR_CLSS and IMPRMNT_STTS and OWNR_INTRNL_ID and  PRDNTL_PRTFL and SCRTY_ID and SRC_ENCMBRNC keep A#* rename EXPSR_CLSS to EXPSR_CLSS_SHS);",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_19,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ( if TYP_PRDTL_CNSLDTN = 1 or CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then NMNL_VL else PRCNTG_CNSLDTN*NMNL_VL ) as ""NMNL_VL_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc NMNL_VL_SHS := if TYP_PRDTL_CNSLDTN = ""1"" or CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then NMNL_VL else PRCNTG_CNSLDTN*NMNL_VL ];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_2,"ENTTY_INFRMTN := if(CNSTNT_ACCNTNG_RL_WTN_GRP=""T"") then (OWND_SCRTS_GRP_E) else (OWND_SCRTS_IND_E)",VERDADERO,,,,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_20,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ( if TYP_PRDTL_CNSLDTN = 1 or CNSTNT_ACCNTNG_RL_WTN_GRP=""T""  then MRKT_VL else PRCNTG_CNSLDTN*MRKT_VL ) as ""MRKT_VL_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc MRKT_VL_SHS:= if TYP_PRDTL_CNSLDTN = ""1"" or CNSTNT_ACCNTNG_RL_WTN_GRP=""T"" then MRKT_VL else PRCNTG_CNSLDTN*MRKT_VL  as];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_21,"ENTTY_INFRMTN := ENTTY_INFRMTN [keep (SCRTY_ID role Identifier, OWNR_INTRNL_ID as ""ENTITY_ID"" role Identifier, ACCNTNG_CLSSFCTN_SHS as ""ACCNTNG_CLSSFCTN"" role Identifier, PRDNTL_PRTFL_SHS as ""PRDNTL_PRTFL"" role Identifier, SRC_ENCMBRNC_SHS as ""SRC_ENCMBRNC"" role Identifier, IMPRMNT_STTS_SHS as ""IMPRMNT_STTS"" role Identifier, APPRCH_PRDNTL_PRPSS_SHS as ""APPRCH_PRDNTL_PRPSS"" role Identifier, EXPSR_CLSS_SHS as ""EXPSR_CLSS"" role Identifier, IMPRMNT_ASSSSMNT_MTHD_SHS as ""IMPRMNT_ASSSSMNT_MTHD"", NMNL_VL, UNT_MSR_NV as ""UNIT_MEASURE_NV"", MRKT_VL, CRRYNG_AMNT_SHS as ""CRRYNG_AMNT"", ACCMLTD_IMPRMNT_SHS as ""ACCMLTD_IMPRMNT"", ACCMLTD_CHNGS_FV_CR, CMLTV_RCVRS_SNC_DFLT_SHS as ""CMLTV_RCVRS_SNC_DFLT"", EXPSR_VL_SHS as ""EXPSR_VL"")];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [keep SCRTY_ID role Identifier, OWNR_INTRNL_ID as ""ENTITY_ID"" role Identifier, ACCNTNG_CLSSFCTN_SHS as ""ACCNTNG_CLSSFCTN"" role Identifier, PRDNTL_PRTFL_SHS as ""PRDNTL_PRTFL"" role Identifier, SRC_ENCMBRNC_SHS as ""SRC_ENCMBRNC"" role Identifier, IMPRMNT_STTS_SHS as ""IMPRMNT_STTS"" role Identifier, APPRCH_PRDNTL_PRPSS_SHS as ""APPRCH_PRDNTL_PRPSS"" role Identifier, EXPSR_CLSS_SHS as ""EXPSR_CLSS"" role Identifier, IMPRMNT_ASSSSMNT_MTHD_SHS as ""IMPRMNT_ASSSSMNT_MTHD"", NMNL_VL, UNT_MSR_NV as ""UNIT_MEASURE_NV"", MRKT_VL, CRRYNG_AMNT_SHS as ""CRRYNG_AMNT"", ACCMLTD_IMPRMNT_SHS as ""ACCMLTD_IMPRMNT"", ACCMLTD_CHNGS_FV_CR, CMLTV_RCVRS_SNC_DFLT_SHS as ""CMLTV_RCVRS_SNC_DFLT"", EXPSR_VL_SHS as ""EXPSR_VL""];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_3,"GRP_SUB := GRP_E [keep (LGL_ENTTY_ID, PRCNTG_CNSLDTN, TYP_PRDTL_CNSLDTN)];",FALSO,clause,"GRP_SUB := GRP_E [keep LGL_ENTTY_ID, PRCNTG_CNSLDTN, TYP_PRDTL_CNSLDTN];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_4,"GRP_SUB := GRP_SUB [calc ""T"" as ""CNNCTD""];",FALSO,clause,"GRP_SUB := GRP_SUB [calc CNNCTD := ""T""];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_5,"ENTTY_INFRMTN := [left ENTTY_INFRMTN as ""A"", GRP_SUB as ""B"" on A.ISSR_ID = B.LGL_ENTTY_ID] {keep (A.ALL_VARIABLES, B.CNNCTD, B.PRCNTG_CNSLDTN, B.TYP_PRDTL_CNSLDTN)};",FALSO,join,"ENTTY_INFRMTN:= ENTTY_INFRMTN[calc identifier ISSR_ID := ISSR_ID]; 
GRP_SUB := GRP_SUB[calc identifier LGL_ENTTY_ID := LGL_ENTTY_ID]; 
ENTTY_INFRMTN := ENTTY_INFRMTN[rename ISSR_ID to LGL_ENTTY_ID];

ENTTY_INFRMTN := left_join( ENTTY_INFRMTN as A, GRP_SUB as B using LGL_ENTTY_ID keep A#*, B#CNNCTD, B#PRCNTG_CNSLDTN, B#TYP_PRDTL_CNSLDTN);",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_6,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc (if not isnull (CNNCTD) then ""T"" else ""F"" ) as ""IS_INTRGRP_SCRTY""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc IS_INTRGRP_SCRTY := if not isnull (CNNCTD) then ""T"" else ""F""];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_7,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc ( if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else ACCNTNG_CLSSFCTN ) as ""ACCNTNG_CLSSFCTN_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc  ACCNTNG_CLSSFCTN_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else ACCNTNG_CLSSFCTN];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_8,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc (if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else PRDNTL_PRTFL  ) as ""PRDNTL_PRTFL_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc PRDNTL_PRTFL_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else PRDNTL_PRTFL];",,
G_ENTTY_INFRMTN_1,G_ENTTY_INFRMTN_1_9,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc (if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else SRC_ENCMBRNC ) as ""SRC_ENCMBRNC_SHS""];",FALSO,clause,"ENTTY_INFRMTN := ENTTY_INFRMTN [calc SRC_ENCMBRNC_SHS := if IS_INTRGRP_SCRTY = ""T"" or IS_SHRT_PSTN = ""T"" then ""0"" else SRC_ENCMBRNC];",,
G_EQTY_INSTRMNTS_FVH_FINREP_1,G_EQTY_INSTRMNTS_FVH_FINREP_1_0,"call DELTA_VALUE(EQTY_INSTRMNTS_DBTRS_FINREP, INSTRMNT_UNQ_ID, DT_RFRNC, ACCMLTD_CHNGS_FV, T0, T_CRRNT, EQTY_INSTRMNTS_FVH);",FALSO,Call to procedure,,,
G_EQTY_INSTRMNTS_FVH_FINREP_1,G_EQTY_INSTRMNTS_FVH_FINREP_1_1,"EQTY_INSTRMNTS_FVH := EQTY_INSTRMNTS_FVH [rename OWND_SCTRY_ID as ""ID""];",FALSO,clause,EQTY_INSTRMNTS_FVH := EQTY_INSTRMNTS_FVH [rename OWND_SCTRY_ID to ID];,,
G_F_00_01_FINREP_1,G_F_00_01_FINREP_1_0,/*The (non-reference) cube F_00_01 is related to the (reference) cube F_00_01_REF via the mappings (see table CUBE_MAPPING) in the data base. To be more precise the relationship between a non-reference cube and a reference cube may be established via the inverse of the mappings (due to the fact that our mappings describe the relationship from non-reference to reference cubes)*/F_00_01 := APPLY_INVERSE_MAPPINGS(F_00_01_REF),FALSO,Call to procedure,,,
G_F_00_01_FINREP_1,G_F_00_01_FINREP_1_1,"/*Finally we add the (non-reference) variable Unit (Unit) (that is specified as an input parameter in the cube Parameters)*/F_00_01 := F_00_01 [calc CNSTNT_Unit as ""Unit"" role Identifier]",FALSO,clause,F_00_01 := F_00_01 [calc identifier Unit := CNSTNT_Unit ],,
G_F_01_01_FINREP_1,G_F_01_01_FINREP_1_0,/*The (non-reference) cube F_01_01 is related to the (reference) cube F_01_01_REF via the mappings (see table CUBE_MAPPING) in the data base. To be more precise the relationship between a non-reference cube and a reference cube may be established via the inverse of the mappings (due to the fact that our mappings describe the relationship from non-reference to reference cubes)*/F_01_01 := APPLY_INVERSE_MAPPINGS(F_01_01_REF),FALSO,Call to procedure,,,
G_F_01_01_FINREP_1,G_F_01_01_FINREP_1_1,"/*Finally we add the (non-reference) variable Unit (Unit) (that is specified as an input parameter in the cube Parameters)*/F_01_01 := F_01_01 [calc CNSTNT_Unit as ""Unit"" role Identifier]",FALSO,clause,F_01_01 := F_01_01 [calc identifier Unit := CNSTNT_Unit ],,
G_F_01_01_REF_UNFLDD_FINREP_1,G_F_01_01_REF_UNFLDD_FINREP_1_0,"/*The cube Cash on hand (FinRep) (CSH_ON_HND_FINREP), that acts as an input for the generation of the cube Balance Sheet Statement [Statement of Financial Position]: Assets - Reference (unfolded) (F_01_01_REF_UNFLDD), is restricted to the variables of the resulting cube (i.e. Balance Sheet Statement [Statement of Financial Position]: Assets - Reference (unfolded) (F_01_01_REF_UNFLDD)), namely Accounting classification (ACCNTNG_CLSSFCTN), Carrying amount (CRRYNG_AMNT), Reference date (DT_RFRNC), Hedged or hedging instrument (HDG_INSTRMNT), Institutional sector (INSTTTNL_SCTR), Is held for sale (IS_HFS), Observed agent internal identifier (OBSRVD_AGNT_INTRNL_ID), Perspective identifier (PRSPCTV_ID), Repayment rights (RPYMNT_RGHTS), Type of accounting item (TYP_ACCNTNG_ITM), Type of hedge (TYP_HDG), Type of instrument (TYP_INSTRMNT)*/CSH_ON_HND_FINREP := CSH_ON_HND_FINREP [keep(ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, HDG_INSTRMNT role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRSPCTV_ID role Identifier, RPYMNT_RGHTS role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_HDG role Identifier, TYP_INSTRMNT role Identifier, CRRYNG_AMNT role Measure)]",FALSO,clause,"CSH_ON_HND_FINREP := CSH_ON_HND_FINREP [keep ACCNTNG_CLSSFCTN role Identifier, DT_RFRNC role Identifier, HDG_INSTRMNT role Identifier, INSTTTNL_SCTR role Identifier, IS_HFS role Identifier, OBSRVD_AGNT_INTRNL_ID role Identifier, PRSPCTV_ID role Identifier, RPYMNT_RGHTS role Identifier, TYP_ACCNTNG_ITM role Identifier, TYP_HDG role Identifier, TYP_INSTRMNT role Identifier, CRRYNG_AMNT role Measure]",,
