FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS
M,2010,OPN,1430,2010-Q1,E
M,2010,OPN,1430,2010-Q2,E
M,2010,OPN,1430,2010-Q3,E
M,2010,OPN,1430,2010-Q4,E
M,2010,OPN,1430,2011-Q1,E
M,2010,OPN,1430,2011-Q2,E
M,2010,OPN,1430,2011-Q3,E
M,2010,OPN,1430,2011-Q4,E
M,2010,OPN,1439,2010-Q1,F
M,2010,OPN,1439,2010-Q2,F
M,2010,OPN,1439,2010-Q3,F
M,2010,OPN,1439,2010-Q4,F
M,2010,OPN,1439,2011-Q1,F
M,2010,OPN,1439,2011-Q2,F
M,2010,OPN,1439,2011-Q3,F
M,2010,OPN,1439,2011-Q4,F
M,2010,OPN,1500,2010-Q1,F
M,2010,OPN,1500,2010-Q2,F
M,2010,OPN,1500,2010-Q3,F
M,2010,OPN,1500,2010-Q4,F
M,2010,OPN,1500,2011-Q1,F
M,2010,OPN,1500,2011-Q2,F
M,2010,OPN,1500,2011-Q3,F
M,2010,OPN,1500,2011-Q4,F
M,2010,OPN,1510,2010-Q1,C
M,2010,OPN,1510,2010-Q2,C
M,2010,OPN,1510,2010-Q3,C
M,2010,OPN,1510,2010-Q4,C
M,2010,OPN,1510,2011-Q1,C
M,2010,OPN,1510,2011-Q2,C
M,2010,OPN,1510,2011-Q3,C
M,2010,OPN,1510,2011-Q4,C
M,2010,OPN,1512,2010-Q1,N
M,2010,OPN,1512,2010-Q2,N
M,2010,OPN,1512,2010-Q3,N
M,2010,OPN,1512,2010-Q4,N
M,2010,OPN,1512,2011-Q1,N
M,2010,OPN,1512,2011-Q2,N
M,2010,OPN,1512,2011-Q3,N
M,2010,OPN,1512,2011-Q4,N
M,2010,OPN,1600,2010-Q1,E
M,2010,OPN,1600,2010-Q2,E
M,2010,OPN,1600,2010-Q3,E
M,2010,OPN,1600,2010-Q4,E
M,2010,OPN,1600,2011-Q1,E
M,2010,OPN,1600,2011-Q2,E
M,2010,OPN,1600,2011-Q3,E
M,2010,OPN,1600,2011-Q4,E
M,2010,OPN,1610,2010-Q1,F
M,2010,OPN,1610,2010-Q2,F
M,2010,OPN,1610,2010-Q3,F
M,2010,OPN,1610,2010-Q4,F
M,2010,OPN,1610,2011-Q1,F
M,2010,OPN,1610,2011-Q2,F
M,2010,OPN,1610,2011-Q3,F
M,2010,OPN,1610,2011-Q4,F
M,2010,OPN,1620,2010-Q1,F
M,2010,OPN,1620,2010-Q2,F
M,2010,OPN,1620,2010-Q3,F
M,2010,OPN,1620,2010-Q4,F
M,2010,OPN,1620,2011-Q1,F
M,2010,OPN,1620,2011-Q2,F
M,2010,OPN,1620,2011-Q3,F
M,2010,OPN,1620,2011-Q4,F
M,2010,OPN,1621,2010-Q1,C
M,2010,OPN,1621,2010-Q2,C
M,2010,OPN,1621,2010-Q3,C
M,2010,OPN,1621,2010-Q4,C
M,2010,OPN,1621,2011-Q1,C
M,2010,OPN,1621,2011-Q2,C
M,2010,OPN,1621,2011-Q3,C
M,2010,OPN,1621,2011-Q4,C
M,2010,OPN,1623,2010-Q1,N
M,2010,OPN,1623,2010-Q2,N
M,2010,OPN,1623,2010-Q3,N
M,2010,OPN,1623,2010-Q4,N
M,2010,OPN,1623,2011-Q1,N
M,2010,OPN,1623,2011-Q2,N
M,2010,OPN,1623,2011-Q3,N
M,2010,OPN,1623,2011-Q4,N
M,2010,OPN,1624,2010-Q1,E
M,2010,OPN,1624,2010-Q2,E
M,2010,OPN,1624,2010-Q3,E
M,2010,OPN,1624,2010-Q4,E
M,2010,OPN,1624,2011-Q1,E
M,2010,OPN,1624,2011-Q2,E
M,2010,OPN,1624,2011-Q3,E
M,2010,OPN,1624,2011-Q4,E
M,2010,OPN,1629,2010-Q1,F
M,2010,OPN,1629,2010-Q2,F
M,2010,OPN,1629,2010-Q3,F
M,2010,OPN,1629,2010-Q4,F
M,2010,OPN,1629,2011-Q1,F
M,2010,OPN,1629,2011-Q2,F
M,2010,OPN,1629,2011-Q3,F
M,2010,OPN,1629,2011-Q4,F
M,2010,OPN,1700,2010-Q1,F
M,2010,OPN,1700,2010-Q2,F
M,2010,OPN,1700,2010-Q3,F
M,2010,OPN,1700,2010-Q4,F
M,2010,OPN,1700,2011-Q1,F
M,2010,OPN,1700,2011-Q2,F
M,2010,OPN,1700,2011-Q3,F
M,2010,OPN,1700,2011-Q4,F
M,2010,OPN,1720,2010-Q1,C
M,2010,OPN,1720,2010-Q2,C
M,2010,OPN,1720,2010-Q3,C
M,2010,OPN,1720,2010-Q4,C
M,2010,OPN,1720,2011-Q1,C
M,2010,OPN,1720,2011-Q2,C
M,2010,OPN,1720,2011-Q3,C
M,2010,OPN,1720,2011-Q4,C
M,2010,OPN,1721,2010-Q1,N
M,2010,OPN,1721,2010-Q2,N
M,2010,OPN,1721,2010-Q3,N
M,2010,OPN,1721,2010-Q4,N
M,2010,OPN,1721,2011-Q1,N
M,2010,OPN,1721,2011-Q2,N
M,2010,OPN,1721,2011-Q3,N
M,2010,OPN,1721,2011-Q4,N
M,2010,OPN,1722,2010-Q1,E
M,2010,OPN,1722,2010-Q2,E
M,2010,OPN,1722,2010-Q3,E
M,2010,OPN,1722,2010-Q4,E
M,2010,OPN,1722,2011-Q1,E
M,2010,OPN,1722,2011-Q2,E
M,2010,OPN,1722,2011-Q3,E
M,2010,OPN,1722,2011-Q4,E
M,2010,OPN,1729,2010-Q1,F
M,2010,OPN,1729,2010-Q2,F
M,2010,OPN,1729,2010-Q3,F
M,2010,OPN,1729,2010-Q4,F
M,2010,OPN,1729,2011-Q1,F
M,2010,OPN,1729,2011-Q2,F
M,2010,OPN,1729,2011-Q3,F
M,2010,OPN,1729,2011-Q4,F
M,2010,OPN,1920,2010-Q1,E
M,2010,OPN,1920,2010-Q2,E
M,2010,OPN,1920,2010-Q3,E
M,2010,OPN,1920,2010-Q4,E
M,2010,OPN,1920,2011-Q1,E
M,2010,OPN,1920,2011-Q2,E
M,2010,OPN,1920,2011-Q3,E
M,2010,OPN,1920,2011-Q4,E
M,2010,OPN,20,2010-Q1,F
M,2010,OPN,20,2010-Q2,F
M,2010,OPN,20,2010-Q3,F
M,2010,OPN,20,2010-Q4,F
M,2010,OPN,20,2011-Q1,F
M,2010,OPN,20,2011-Q2,F
M,2010,OPN,20,2011-Q3,F
M,2010,OPN,20,2011-Q4,F
M,2010,OPN,200,2010-Q1,F
M,2010,OPN,200,2010-Q2,F
M,2010,OPN,200,2010-Q3,F
M,2010,OPN,200,2010-Q4,F
M,2010,OPN,200,2011-Q1,F
M,2010,OPN,200,2011-Q2,F
M,2010,OPN,200,2011-Q3,F
M,2010,OPN,200,2011-Q4,F
M,2010,OPN,2000,2010-Q1,C
M,2010,OPN,2000,2010-Q2,C
M,2010,OPN,2000,2010-Q3,C
M,2010,OPN,2000,2010-Q4,C
M,2010,OPN,2000,2011-Q1,C
M,2010,OPN,2000,2011-Q2,C
M,2010,OPN,2000,2011-Q3,C
M,2010,OPN,2000,2011-Q4,C
M,2010,OPN,2010,2010-Q1,N
M,2010,OPN,2010,2010-Q2,N
M,2010,OPN,2010,2010-Q3,N
M,2010,OPN,2010,2010-Q4,N
M,2010,OPN,2010,2011-Q1,N
M,2010,OPN,2010,2011-Q2,N
M,2010,OPN,2010,2011-Q3,N
M,2010,OPN,2010,2011-Q4,N
M,2010,OPN,2011,2010-Q1,E
M,2010,OPN,2011,2010-Q2,E
M,2010,OPN,2011,2010-Q3,E
M,2010,OPN,2011,2010-Q4,E
M,2010,OPN,2011,2011-Q1,E
M,2010,OPN,2011,2011-Q2,E
M,2010,OPN,2011,2011-Q3,E
M,2010,OPN,2011,2011-Q4,E
M,2010,OPN,2012,2010-Q1,F
M,2010,OPN,2012,2010-Q2,F
M,2010,OPN,2012,2010-Q3,F
M,2010,OPN,2012,2010-Q4,F
M,2010,OPN,2012,2011-Q1,F
M,2010,OPN,2012,2011-Q2,F
M,2010,OPN,2012,2011-Q3,F
M,2010,OPN,2012,2011-Q4,F
M,2010,OPN,2013,2010-Q1,F
M,2010,OPN,2013,2010-Q2,F
M,2010,OPN,2013,2010-Q3,F
M,2010,OPN,2013,2010-Q4,F
M,2010,OPN,2013,2011-Q1,F
M,2010,OPN,2013,2011-Q2,F
M,2010,OPN,2013,2011-Q3,F
M,2010,OPN,2013,2011-Q4,F
M,2010,OPN,2014,2010-Q1,C
M,2010,OPN,2014,2010-Q2,C
M,2010,OPN,2014,2010-Q3,C
M,2010,OPN,2014,2010-Q4,C
M,2010,OPN,2014,2011-Q1,C
M,2010,OPN,2014,2011-Q2,C
M,2010,OPN,2014,2011-Q3,C
M,2010,OPN,2014,2011-Q4,C
M,2010,OPN,2016,2010-Q1,N
M,2010,OPN,2016,2010-Q2,N
M,2010,OPN,2016,2010-Q3,N
M,2010,OPN,2016,2010-Q4,N
M,2010,OPN,2016,2011-Q1,N
M,2010,OPN,2016,2011-Q2,N
M,2010,OPN,2016,2011-Q3,N
M,2010,OPN,2016,2011-Q4,N
M,2010,OPN,2030,2010-Q1,E
M,2010,OPN,2030,2010-Q2,E
M,2010,OPN,2030,2010-Q3,E
M,2010,OPN,2030,2010-Q4,E
M,2010,OPN,2030,2011-Q1,E
M,2010,OPN,2030,2011-Q2,E
M,2010,OPN,2030,2011-Q3,E
M,2010,OPN,2030,2011-Q4,E
M,2010,OPN,2040,2010-Q1,F
M,2010,OPN,2040,2010-Q2,F
M,2010,OPN,2040,2010-Q3,F
M,2010,OPN,2040,2010-Q4,F
M,2010,OPN,2040,2011-Q1,F
M,2010,OPN,2040,2011-Q2,F
M,2010,OPN,2040,2011-Q3,F
M,2010,OPN,2040,2011-Q4,F
M,2010,OPN,2042,2010-Q1,F
M,2010,OPN,2042,2010-Q2,F
M,2010,OPN,2042,2010-Q3,F
M,2010,OPN,2042,2010-Q4,F
M,2010,OPN,2042,2011-Q1,F
M,2010,OPN,2042,2011-Q2,F
M,2010,OPN,2042,2011-Q3,F
M,2010,OPN,2042,2011-Q4,F
M,2010,OPN,2050,2010-Q1,C
M,2010,OPN,2050,2010-Q2,C
M,2010,OPN,2050,2010-Q3,C
M,2010,OPN,2050,2010-Q4,C
M,2010,OPN,2050,2011-Q1,C
M,2010,OPN,2050,2011-Q2,C
M,2010,OPN,2050,2011-Q3,C
M,2010,OPN,2050,2011-Q4,C
M,2010,OPN,2053,2010-Q1,N
M,2010,OPN,2053,2010-Q2,N
M,2010,OPN,2053,2010-Q3,N
M,2010,OPN,2053,2010-Q4,N
M,2010,OPN,2053,2011-Q1,N
M,2010,OPN,2053,2011-Q2,N
M,2010,OPN,2053,2011-Q3,N
M,2010,OPN,2053,2011-Q4,N
M,2010,OPN,2059,2010-Q1,E
M,2010,OPN,2059,2010-Q2,E
M,2010,OPN,2059,2010-Q3,E
M,2010,OPN,2059,2010-Q4,E
M,2010,OPN,2059,2011-Q1,E
M,2010,OPN,2059,2011-Q2,E
M,2010,OPN,2059,2011-Q3,E
M,2010,OPN,2059,2011-Q4,E
M,2010,OPN,2060,2010-Q1,F
M,2010,OPN,2060,2010-Q2,F
M,2010,OPN,2060,2010-Q3,F
M,2010,OPN,2060,2010-Q4,F
M,2010,OPN,2060,2011-Q1,F
M,2010,OPN,2060,2011-Q2,F
M,2010,OPN,2060,2011-Q3,F
M,2010,OPN,2060,2011-Q4,F
M,2010,OPN,2100,2010-Q1,F
M,2010,OPN,2100,2010-Q2,F
M,2010,OPN,2100,2010-Q3,F
M,2010,OPN,2100,2010-Q4,F
M,2010,OPN,2100,2011-Q1,F
M,2010,OPN,2100,2011-Q2,F
M,2010,OPN,2100,2011-Q3,F
M,2010,OPN,2100,2011-Q4,F
M,2010,OPN,2110,2010-Q1,C
M,2010,OPN,2110,2010-Q2,C
M,2010,OPN,2110,2010-Q3,C
M,2010,OPN,2110,2010-Q4,C
M,2010,OPN,2110,2011-Q1,C
M,2010,OPN,2110,2011-Q2,C
M,2010,OPN,2110,2011-Q3,C
M,2010,OPN,2110,2011-Q4,C
M,2010,OPN,2120,2010-Q1,N
M,2010,OPN,2120,2010-Q2,N
M,2010,OPN,2120,2010-Q3,N
M,2010,OPN,2120,2010-Q4,N
M,2010,OPN,2120,2011-Q1,N
M,2010,OPN,2120,2011-Q2,N
M,2010,OPN,2120,2011-Q3,N
M,2010,OPN,2120,2011-Q4,N
M,2010,OPN,2200,2010-Q1,F
M,2010,OPN,2200,2010-Q2,F
M,2010,OPN,2200,2010-Q3,F
M,2010,OPN,2200,2010-Q4,F
M,2010,OPN,2200,2011-Q1,F
M,2010,OPN,2200,2011-Q2,F
M,2010,OPN,2200,2011-Q3,F
M,2010,OPN,2200,2011-Q4,F
M,2010,OPN,2210,2010-Q1,C
M,2010,OPN,2210,2010-Q2,C
M,2010,OPN,2210,2010-Q3,C
M,2010,OPN,2210,2010-Q4,C
M,2010,OPN,2210,2011-Q1,C
M,2010,OPN,2210,2011-Q2,C
M,2010,OPN,2210,2011-Q3,C
M,2010,OPN,2210,2011-Q4,C
M,2010,OPN,2219,2010-Q1,N
M,2010,OPN,2219,2010-Q2,N
M,2010,OPN,2219,2010-Q3,N
M,2010,OPN,2219,2010-Q4,N
M,2010,OPN,2219,2011-Q1,N
M,2010,OPN,2219,2011-Q2,N
M,2010,OPN,2219,2011-Q3,N
M,2010,OPN,2219,2011-Q4,N
M,2010,OPN,2220,2010-Q1,E
M,2010,OPN,2220,2010-Q2,E
M,2010,OPN,2220,2010-Q3,E
M,2010,OPN,2220,2010-Q4,E
M,2010,OPN,2220,2011-Q1,E
M,2010,OPN,2220,2011-Q2,E
M,2010,OPN,2220,2011-Q3,E
M,2010,OPN,2220,2011-Q4,E
M,2010,OPN,2221,2010-Q1,F
M,2010,OPN,2221,2010-Q2,F
M,2010,OPN,2221,2010-Q3,F
M,2010,OPN,2221,2010-Q4,F
M,2010,OPN,2221,2011-Q1,F
M,2010,OPN,2221,2011-Q2,F
M,2010,OPN,2221,2011-Q3,F
M,2010,OPN,2221,2011-Q4,F
M,2010,OPN,2222,2010-Q1,F
M,2010,OPN,2222,2010-Q2,F
M,2010,OPN,2222,2010-Q3,F
M,2010,OPN,2222,2010-Q4,F
M,2010,OPN,2222,2011-Q1,F
M,2010,OPN,2222,2011-Q2,F
M,2010,OPN,2222,2011-Q3,F
M,2010,OPN,2222,2011-Q4,F
M,2010,OPN,2223,2010-Q1,C
M,2010,OPN,2223,2010-Q2,C
M,2010,OPN,2223,2010-Q3,C
M,2010,OPN,2223,2010-Q4,C
M,2010,OPN,2223,2011-Q1,C
M,2010,OPN,2223,2011-Q2,C
M,2010,OPN,2223,2011-Q3,C
M,2010,OPN,2223,2011-Q4,C
M,2010,OPN,2229,2010-Q1,N
M,2010,OPN,2229,2010-Q2,N
M,2010,OPN,2229,2010-Q3,N
M,2010,OPN,2229,2010-Q4,N
M,2010,OPN,2229,2011-Q1,N
M,2010,OPN,2229,2011-Q2,N
M,2010,OPN,2229,2011-Q3,N
M,2010,OPN,2229,2011-Q4,N
M,2010,OPN,2300,2010-Q1,F
M,2010,OPN,2300,2010-Q2,F
M,2010,OPN,2300,2010-Q3,F
M,2010,OPN,2300,2010-Q4,F
M,2010,OPN,2300,2011-Q1,F
M,2010,OPN,2300,2011-Q2,F
M,2010,OPN,2300,2011-Q3,F
M,2010,OPN,2300,2011-Q4,F
M,2010,OPN,2310,2010-Q1,F
M,2010,OPN,2310,2010-Q2,F
M,2010,OPN,2310,2010-Q3,F
M,2010,OPN,2310,2010-Q4,F
M,2010,OPN,2310,2011-Q1,F
M,2010,OPN,2310,2011-Q2,F
M,2010,OPN,2310,2011-Q3,F
M,2010,OPN,2310,2011-Q4,F
M,2010,OPN,2311,2010-Q1,C
M,2010,OPN,2311,2010-Q2,C
M,2010,OPN,2311,2010-Q3,C
M,2010,OPN,2311,2010-Q4,C
M,2010,OPN,2311,2011-Q1,C
M,2010,OPN,2311,2011-Q2,C
M,2010,OPN,2311,2011-Q3,C
M,2010,OPN,2311,2011-Q4,C
M,2010,OPN,2312,2010-Q1,N
M,2010,OPN,2312,2010-Q2,N
M,2010,OPN,2312,2010-Q3,N
M,2010,OPN,2312,2010-Q4,N
M,2010,OPN,2312,2011-Q1,N
M,2010,OPN,2312,2011-Q2,N
M,2010,OPN,2312,2011-Q3,N
M,2010,OPN,2312,2011-Q4,N
M,2010,OPN,2314,2010-Q1,E
M,2010,OPN,2314,2010-Q2,E
M,2010,OPN,2314,2010-Q3,E
M,2010,OPN,2314,2010-Q4,E
M,2010,OPN,2314,2011-Q1,E
M,2010,OPN,2314,2011-Q2,E
M,2010,OPN,2314,2011-Q3,E
M,2010,OPN,2314,2011-Q4,E
M,2010,OPN,2330,2010-Q1,F
M,2010,OPN,2330,2010-Q2,F
M,2010,OPN,2330,2010-Q3,F
M,2010,OPN,2330,2010-Q4,F
M,2010,OPN,2330,2011-Q1,F
M,2010,OPN,2330,2011-Q2,F
M,2010,OPN,2330,2011-Q3,F
M,2010,OPN,2330,2011-Q4,F
M,2010,OPN,2332,2010-Q1,F
M,2010,OPN,2332,2010-Q2,F
M,2010,OPN,2332,2010-Q3,F
M,2010,OPN,2332,2010-Q4,F
M,2010,OPN,2332,2011-Q1,F
M,2010,OPN,2332,2011-Q2,F
M,2010,OPN,2332,2011-Q3,F
M,2010,OPN,2332,2011-Q4,F
M,2010,OPN,2350,2010-Q1,C
M,2010,OPN,2350,2010-Q2,C
M,2010,OPN,2350,2010-Q3,C
M,2010,OPN,2350,2010-Q4,C
M,2010,OPN,2350,2011-Q1,C
M,2010,OPN,2350,2011-Q2,C
M,2010,OPN,2350,2011-Q3,C
M,2010,OPN,2350,2011-Q4,C
M,2010,OPN,2351,2010-Q1,N
M,2010,OPN,2351,2010-Q2,N
M,2010,OPN,2351,2010-Q3,N
M,2010,OPN,2351,2010-Q4,N
M,2010,OPN,2351,2011-Q1,N
M,2010,OPN,2351,2011-Q2,N
M,2010,OPN,2351,2011-Q3,N
M,2010,OPN,2351,2011-Q4,N
M,2010,OPN,2360,2010-Q1,E
M,2010,OPN,2360,2010-Q2,E
M,2010,OPN,2360,2010-Q3,E
M,2010,OPN,2360,2010-Q4,E
M,2010,OPN,2360,2011-Q1,E
M,2010,OPN,2360,2011-Q2,E
M,2010,OPN,2360,2011-Q3,E
M,2010,OPN,2360,2011-Q4,E
M,2010,OPN,2361,2010-Q1,F
M,2010,OPN,2361,2010-Q2,F
M,2010,OPN,2361,2010-Q3,F
M,2010,OPN,2361,2010-Q4,F
M,2010,OPN,2361,2011-Q1,F
M,2010,OPN,2361,2011-Q2,F
M,2010,OPN,2361,2011-Q3,F
M,2010,OPN,2361,2011-Q4,F
M,2010,OPN,2362,2010-Q1,F
M,2010,OPN,2362,2010-Q2,F
M,2010,OPN,2362,2010-Q3,F
M,2010,OPN,2362,2010-Q4,F
M,2010,OPN,2362,2011-Q1,F
M,2010,OPN,2362,2011-Q2,F
M,2010,OPN,2362,2011-Q3,F
M,2010,OPN,2362,2011-Q4,F
M,2010,OPN,2363,2010-Q1,C
M,2010,OPN,2363,2010-Q2,C
M,2010,OPN,2363,2010-Q3,C
M,2010,OPN,2363,2010-Q4,C
M,2010,OPN,2363,2011-Q1,C
M,2010,OPN,2363,2011-Q2,C
M,2010,OPN,2363,2011-Q3,C
M,2010,OPN,2363,2011-Q4,C
M,2010,OPN,2369,2010-Q1,N
M,2010,OPN,2369,2010-Q2,N
M,2010,OPN,2369,2010-Q3,N
M,2010,OPN,2369,2010-Q4,N
M,2010,OPN,2369,2011-Q1,N
M,2010,OPN,2369,2011-Q2,N
M,2010,OPN,2369,2011-Q3,N
M,2010,OPN,2369,2011-Q4,N
M,2010,OPN,2370,2010-Q1,E
M,2010,OPN,2370,2010-Q2,E
M,2010,OPN,2370,2010-Q3,E
M,2010,OPN,2370,2010-Q4,E
M,2010,OPN,2370,2011-Q1,E
M,2010,OPN,2370,2011-Q2,E
M,2010,OPN,2370,2011-Q3,E
M,2010,OPN,2370,2011-Q4,E
M,2010,OPN,2390,2010-Q1,F
M,2010,OPN,2390,2010-Q2,F
M,2010,OPN,2390,2010-Q3,F
M,2010,OPN,2390,2010-Q4,F
M,2010,OPN,2390,2011-Q1,F
M,2010,OPN,2390,2011-Q2,F
M,2010,OPN,2390,2011-Q3,F
M,2010,OPN,2390,2011-Q4,F
M,2010,OPN,2399,2010-Q1,F
M,2010,OPN,2399,2010-Q2,F
M,2010,OPN,2399,2010-Q3,F
M,2010,OPN,2399,2010-Q4,F
M,2010,OPN,2399,2011-Q1,F
M,2010,OPN,2399,2011-Q2,F
M,2010,OPN,2399,2011-Q3,F
M,2010,OPN,2399,2011-Q4,F
M,2010,OPN,2400,2010-Q1,N
M,2010,OPN,2400,2010-Q2,N
M,2010,OPN,2400,2010-Q3,N
M,2010,OPN,2400,2010-Q4,N
M,2010,OPN,2400,2011-Q1,N
M,2010,OPN,2400,2011-Q2,N
M,2010,OPN,2400,2011-Q3,N
M,2010,OPN,2400,2011-Q4,N
M,2010,OPN,2410,2010-Q1,E
M,2010,OPN,2410,2010-Q2,E
M,2010,OPN,2410,2010-Q3,E
M,2010,OPN,2410,2010-Q4,E
M,2010,OPN,2410,2011-Q1,E
M,2010,OPN,2410,2011-Q2,E
M,2010,OPN,2410,2011-Q3,E
M,2010,OPN,2410,2011-Q4,E
M,2010,OPN,2430,2010-Q1,F
M,2010,OPN,2430,2010-Q2,F
M,2010,OPN,2430,2010-Q3,F
M,2010,OPN,2430,2010-Q4,F
M,2010,OPN,2430,2011-Q1,F
M,2010,OPN,2430,2011-Q2,F
M,2010,OPN,2430,2011-Q3,F
M,2010,OPN,2430,2011-Q4,F
M,2010,OPN,2434,2010-Q1,F
M,2010,OPN,2434,2010-Q2,F
M,2010,OPN,2434,2010-Q3,F
M,2010,OPN,2434,2010-Q4,F
M,2010,OPN,2434,2011-Q1,F
M,2010,OPN,2434,2011-Q2,F
M,2010,OPN,2434,2011-Q3,F
M,2010,OPN,2434,2011-Q4,F
M,2010,OPN,2440,2010-Q1,C
M,2010,OPN,2440,2010-Q2,C
M,2010,OPN,2440,2010-Q3,C
M,2010,OPN,2440,2010-Q4,C
M,2010,OPN,2440,2011-Q1,C
M,2010,OPN,2440,2011-Q2,C
M,2010,OPN,2440,2011-Q3,C
M,2010,OPN,2440,2011-Q4,C
M,2010,OPN,2444,2010-Q1,N
M,2010,OPN,2444,2010-Q2,N
M,2010,OPN,2444,2010-Q3,N
M,2010,OPN,2444,2010-Q4,N
M,2010,OPN,2444,2011-Q1,N
M,2010,OPN,2444,2011-Q2,N
M,2010,OPN,2444,2011-Q3,N
M,2010,OPN,2444,2011-Q4,N
M,2010,OPN,2450,2010-Q1,E
M,2010,OPN,2450,2010-Q2,E
M,2010,OPN,2450,2010-Q3,E
M,2010,OPN,2450,2010-Q4,E
M,2010,OPN,2450,2011-Q1,E
M,2010,OPN,2450,2011-Q2,E
M,2010,OPN,2450,2011-Q3,E
M,2010,OPN,2450,2011-Q4,E
M,2010,OPN,2451,2010-Q1,F
M,2010,OPN,2451,2010-Q2,F
M,2010,OPN,2451,2010-Q3,F
M,2010,OPN,2451,2010-Q4,F
M,2010,OPN,2451,2011-Q1,F
M,2010,OPN,2451,2011-Q2,F
M,2010,OPN,2451,2011-Q3,F
M,2010,OPN,2451,2011-Q4,F
M,2010,OPN,2453,2010-Q1,F
M,2010,OPN,2453,2010-Q2,F
M,2010,OPN,2453,2010-Q3,F
M,2010,OPN,2453,2010-Q4,F
M,2010,OPN,2453,2011-Q1,F
M,2010,OPN,2453,2011-Q2,F
M,2010,OPN,2453,2011-Q3,F
M,2010,OPN,2453,2011-Q4,F
M,2010,OPN,2500,2010-Q1,E
M,2010,OPN,2500,2010-Q2,E
M,2010,OPN,2500,2010-Q3,E
M,2010,OPN,2500,2010-Q4,E
M,2010,OPN,2500,2011-Q1,E
M,2010,OPN,2500,2011-Q2,E
M,2010,OPN,2500,2011-Q3,E
M,2010,OPN,2500,2011-Q4,E
M,2010,OPN,2510,2010-Q1,F
M,2010,OPN,2510,2010-Q2,F
M,2010,OPN,2510,2010-Q3,F
M,2010,OPN,2510,2010-Q4,F
M,2010,OPN,2510,2011-Q1,F
M,2010,OPN,2510,2011-Q2,F
M,2010,OPN,2510,2011-Q3,F
M,2010,OPN,2510,2011-Q4,F
M,2010,OPN,2511,2010-Q1,F
M,2010,OPN,2511,2010-Q2,F
M,2010,OPN,2511,2010-Q3,F
M,2010,OPN,2511,2010-Q4,F
M,2010,OPN,2511,2011-Q1,F
M,2010,OPN,2511,2011-Q2,F
M,2010,OPN,2511,2011-Q3,F
M,2010,OPN,2511,2011-Q4,F
M,2010,OPN,2512,2010-Q1,C
M,2010,OPN,2512,2010-Q2,C
M,2010,OPN,2512,2010-Q3,C
M,2010,OPN,2512,2010-Q4,C
M,2010,OPN,2512,2011-Q1,C
M,2010,OPN,2512,2011-Q2,C
M,2010,OPN,2512,2011-Q3,C
M,2010,OPN,2512,2011-Q4,C
M,2010,OPN,2520,2010-Q1,N
M,2010,OPN,2520,2010-Q2,N
M,2010,OPN,2520,2010-Q3,N
M,2010,OPN,2520,2010-Q4,N
M,2010,OPN,2520,2011-Q1,N
M,2010,OPN,2520,2011-Q2,N
M,2010,OPN,2520,2011-Q3,N
M,2010,OPN,2520,2011-Q4,N
M,2010,OPN,2521,2010-Q1,E
M,2010,OPN,2521,2010-Q2,E
M,2010,OPN,2521,2010-Q3,E
M,2010,OPN,2521,2010-Q4,E
M,2010,OPN,2521,2011-Q1,E
M,2010,OPN,2521,2011-Q2,E
M,2010,OPN,2521,2011-Q3,E
M,2010,OPN,2521,2011-Q4,E
M,2010,OPN,2529,2010-Q1,F
M,2010,OPN,2529,2010-Q2,F
M,2010,OPN,2529,2010-Q3,F
M,2010,OPN,2529,2010-Q4,F
M,2010,OPN,2529,2011-Q1,F
M,2010,OPN,2529,2011-Q2,F
M,2010,OPN,2529,2011-Q3,F
M,2010,OPN,2529,2011-Q4,F
M,2010,OPN,2560,2010-Q1,F
M,2010,OPN,2560,2010-Q2,F
M,2010,OPN,2560,2010-Q3,F
M,2010,OPN,2560,2010-Q4,F
M,2010,OPN,2560,2011-Q1,F
M,2010,OPN,2560,2011-Q2,F
M,2010,OPN,2560,2011-Q3,F
M,2010,OPN,2560,2011-Q4,F
M,2010,OPN,2561,2010-Q1,C
M,2010,OPN,2561,2010-Q2,C
M,2010,OPN,2561,2010-Q3,C
M,2010,OPN,2561,2010-Q4,C
M,2010,OPN,2561,2011-Q1,C
M,2010,OPN,2561,2011-Q2,C
M,2010,OPN,2561,2011-Q3,C
M,2010,OPN,2561,2011-Q4,C
M,2010,OPN,2562,2010-Q1,N
M,2010,OPN,2562,2010-Q2,N
M,2010,OPN,2562,2010-Q3,N
M,2010,OPN,2562,2010-Q4,N
M,2010,OPN,2562,2011-Q1,N
M,2010,OPN,2562,2011-Q2,N
M,2010,OPN,2562,2011-Q3,N
M,2010,OPN,2562,2011-Q4,N
M,2010,OPN,257,2010-Q1,C
M,2010,OPN,257,2010-Q2,C
M,2010,OPN,257,2010-Q3,C
M,2010,OPN,257,2010-Q4,C
M,2010,OPN,257,2011-Q1,C
M,2010,OPN,257,2011-Q2,C
M,2010,OPN,257,2011-Q3,C
M,2010,OPN,257,2011-Q4,C
M,2010,OPN,2570,2010-Q1,E
M,2010,OPN,2570,2010-Q2,E
M,2010,OPN,2570,2010-Q3,E
M,2010,OPN,2570,2010-Q4,E
M,2010,OPN,2570,2011-Q1,E
M,2010,OPN,2570,2011-Q2,E
M,2010,OPN,2570,2011-Q3,E
M,2010,OPN,2570,2011-Q4,E
M,2010,OPN,2590,2010-Q1,F
