FREQ,INDEX_BASE,MARKET_GEO,NBB_ISTI,TIME_PERIOD,CONF_STATUS,DECIMALS,EMBARGO_TIME,OBS_STATUS,OBS_VALUE,UNIT_MEASURE,UNIT_MULT
M,2010,OPD,2040,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,2042,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,2050,2010-05,C,,,A,99.66,IX,0
M,2010,OPD,2053,2010-05,N,,,A,99.7,IX,0
M,2010,OPD,2059,2010-05,E,,,A,99.64,IX,0
M,2010,OPD,2060,2010-05,F,,,A,101.91,IX,0
M,2010,OPD,2100,2010-05,F,,,A,99.88,IX,0
M,2010,OPD,2110,2010-05,C,,,A,96.81,IX,0
M,2010,OPD,2120,2010-05,N,,,A,100.0,IX,0
M,2010,OPD,2500,2010-05,E,,,A,101.9,IX,0
M,2010,OPD,2510,2010-05,F,,,A,104.36,IX,0
M,2010,OPD,2511,2010-05,F,,,A,106.62,IX,0
M,2010,OPD,2512,2010-05,C,,,A,100.79,IX,0
M,2010,OPD,2520,2010-05,N,,,A,100.85,IX,0
M,2010,OPD,2521,2010-05,E,,,A,98.1,IX,0
M,2010,OPD,2529,2010-05,F,,,A,108.33,IX,0
M,2010,OPD,2560,2010-05,F,,,A,100.17,IX,0
M,2010,OPD,2561,2010-05,C,,,A,100.0,IX,0
M,2010,OPD,2562,2010-05,N,,,A,100.24,IX,0
M,2010,OPD,2570,2010-05,E,,,A,100.0,IX,0
M,2010,OPD,2590,2010-05,F,,,A,100.63,IX,0
M,2010,OPD,2599,2010-05,F,,,A,100.68,IX,0
M,2010,OPD,2600,2010-05,C,,,A,100.0,IX,0
M,2010,OPD,2630,2010-05,N,,,A,100.01,IX,0
M,2010,OPD,2700,2010-05,E,,,A,100.6,IX,0
M,2010,OPD,2710,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,2711,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,2730,2010-05,C,,,A,100.24,IX,0
M,2010,OPD,2732,2010-05,N,,,A,100.29,IX,0
M,2010,OPD,2733,2010-05,E,,,A,100.25,IX,0
M,2010,OPD,2740,2010-05,F,,,A,100.01,IX,0
M,2010,OPD,2750,2010-05,F,,,A,98.52,IX,0
M,2010,OPD,2752,2010-05,C,,,A,100.02,IX,0
M,2010,OPD,2790,2010-05,N,,,A,106.39,IX,0
M,2010,OPD,2800,2010-05,E,,,A,99.76,IX,0
M,2010,OPD,2810,2010-05,F,,,A,100.06,IX,0
M,2010,OPD,2820,2010-05,F,,,A,99.49,IX,0
M,2010,OPD,2822,2010-05,C,,,A,100.0,IX,0
M,2010,OPD,2825,2010-05,N,,,A,99.77,IX,0
M,2010,OPD,2829,2010-05,E,,,A,97.78,IX,0
M,2010,OPD,2830,2010-05,F,,,A,99.72,IX,0
M,2010,OPD,2890,2010-05,F,,,A,100.37,IX,0
M,2010,OPD,2893,2010-05,C,,,A,99.98,IX,0
M,2010,OPD,2894,2010-05,N,,,A,101.34,IX,0
M,2010,OPD,2900,2010-05,E,,,A,101.07,IX,0
M,2010,OPD,2910,2010-05,F,,,A,101.01,IX,0
M,2010,OPD,2920,2010-05,F,,,A,100.19,IX,0
M,2010,OPD,2930,2010-05,C,,,A,101.32,IX,0
M,2010,OPD,2932,2010-05,N,,,A,101.34,IX,0
M,2010,OPD,1000,2010-05,E,,,A,98.31,IX,0
M,2010,OPD,1010,2010-05,F,,,A,100.2,IX,0
M,2010,OPD,1011,2010-05,F,,,A,100.22,IX,0
M,2010,OPD,1012,2010-05,C,,,A,100.23,IX,0
M,2010,OPD,1013,2010-05,N,,,A,100.16,IX,0
M,2010,OPD,1020,2010-05,E,,,A,100.06,IX,0
M,2010,OPD,1030,2010-05,F,,,A,99.38,IX,0
M,2010,OPD,1031,2010-05,F,,,A,98.85,IX,0
M,2010,OPD,1039,2010-05,C,,,A,99.8,IX,0
M,2010,OPD,1040,2010-05,N,,,A,90.23,IX,0
M,2010,OPD,1050,2010-05,E,,,A,98.19,IX,0
M,2010,OPD,1051,2010-05,F,,,A,98.0,IX,0
M,2010,OPD,1052,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,1060,2010-05,C,,,A,95.26,IX,0
M,2010,OPD,1061,2010-05,N,,,A,96.28,IX,0
M,2010,OPD,1062,2010-05,E,,,A,93.63,IX,0
M,2010,OPD,1070,2010-05,F,,,A,99.63,IX,0
M,2010,OPD,1071,2010-05,F,,,A,99.31,IX,0
M,2010,OPD,1072,2010-05,C,,,A,100.01,IX,0
M,2010,OPD,1080,2010-05,N,,,A,100.07,IX,0
M,2010,OPD,1082,2010-05,E,,,A,100.53,IX,0
M,2010,OPD,1083,2010-05,F,,,A,98.86,IX,0
M,2010,OPD,1084,2010-05,F,,,A,100.03,IX,0
M,2010,OPD,1085,2010-05,C,,,A,99.94,IX,0
M,2010,OPD,1089,2010-05,N,,,A,100.0,IX,0
M,2010,OPD,1090,2010-05,E,,,A,95.22,IX,0
M,2010,OPD,1091,2010-05,F,,,A,95.17,IX,0
M,2010,OPD,1100,2010-05,F,,,A,99.08,IX,0
M,2010,OPD,1101,2010-05,C,,,A,100.05,IX,0
M,2010,OPD,1105,2010-05,N,,,A,100.0,IX,0
M,2010,OPD,1107,2010-05,E,,,A,100.0,IX,0
M,2010,OPD,1200,2010-05,F,,,A,100.96,IX,0
M,2010,OPD,1300,2010-05,F,,,A,100.29,IX,0
M,2010,OPD,1310,2010-05,C,,,A,102.53,IX,0
M,2010,OPD,1320,2010-05,N,,,A,99.83,IX,0
M,2010,OPD,1330,2010-05,E,,,A,100.0,IX,0
M,2010,OPD,1390,2010-05,F,,,A,99.95,IX,0
M,2010,OPD,1392,2010-05,F,,,A,100.21,IX,0
M,2010,OPD,1393,2010-05,C,,,A,99.75,IX,0
M,2010,OPD,1396,2010-05,N,,,A,100.0,IX,0
M,2010,OPD,1410,2010-05,E,,,A,100.22,IX,0
M,2010,OPD,1412,2010-05,F,,,A,100.95,IX,0
M,2010,OPD,1413,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,1414,2010-05,C,,,A,100.02,IX,0
M,2010,OPD,1419,2010-05,N,,,A,100.92,IX,0
M,2010,OPD,1430,2010-05,E,,,A,100.0,IX,0
M,2010,OPD,1439,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,1500,2010-05,F,,,A,97.94,IX,0
M,2010,OPD,1510,2010-05,C,,,A,99.97,IX,0
M,2010,OPD,1512,2010-05,N,,,A,99.97,IX,0
M,2010,OPD,1600,2010-05,E,,,A,99.26,IX,0
M,2010,OPD,1610,2010-05,F,,,A,100.3,IX,0
M,2010,OPD,1620,2010-05,F,,,A,98.93,IX,0
M,2010,OPD,1621,2010-05,C,,,A,97.96,IX,0
M,2010,OPD,1623,2010-05,N,,,A,99.05,IX,0
M,2010,OPD,1624,2010-05,E,,,A,99.64,IX,0
M,2010,OPD,1629,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,1700,2010-05,F,,,A,99.46,IX,0
M,2010,OPD,1720,2010-05,C,,,A,99.23,IX,0
M,2010,OPD,1721,2010-05,N,,,A,96.23,IX,0
M,2010,OPD,1722,2010-05,E,,,A,100.48,IX,0
M,2010,OPD,1729,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,2200,2010-05,F,,,A,99.3,IX,0
M,2010,OPD,2210,2010-05,C,,,A,100.26,IX,0
M,2010,OPD,2219,2010-05,N,,,A,100.41,IX,0
M,2010,OPD,2220,2010-05,E,,,A,99.16,IX,0
M,2010,OPD,2221,2010-05,F,,,A,99.18,IX,0
M,2010,OPD,2222,2010-05,F,,,A,99.63,IX,0
M,2010,OPD,2223,2010-05,C,,,A,100.11,IX,0
M,2010,OPD,2229,2010-05,N,,,A,98.21,IX,0
M,2010,OPD,3100,2010-05,E,,,A,99.13,IX,0
M,2010,OPD,3101,2010-05,F,,,A,99.38,IX,0
M,2010,OPD,3102,2010-05,F,,,A,99.81,IX,0
M,2010,OPD,3103,2010-05,C,,,A,98.37,IX,0
M,2010,OPD,3109,2010-05,N,,,A,98.99,IX,0
M,2010,OPD,3200,2010-05,E,,,A,100.23,IX,0
M,2010,OPD,3250,2010-05,F,,,A,100.38,IX,0
M,2010,OPD,3290,2010-05,F,,,A,100.0,IX,0
M,2010,OPD,3299,2010-05,C,,,A,100.0,IX,0
M,2010,OPD,3310,2010-05,N,,,A,100.29,IX,0
M,2010,OPD,3312,2010-05,E,,,A,100.0,IX,0
M,2010,OPD,3320,2010-05,F,,,A,102.67,IX,0
M,2010,OPN,20,2010-05,F,,,A,100.39,IX,0
M,2010,OPN,31,2010-05,C,,,A,99.98,IX,0
M,2010,OPN,39,2010-05,N,,,A,100.69,IX,0
M,2010,OPN,40,2010-05,E,,,A,100.1,IX,0
M,2010,OPN,50,2010-05,F,,,A,100.4,IX,0
M,2010,OPN,60,2010-05,F,,,A,99.05,IX,0
M,2010,OPN,70,2010-05,C,,,A,99.27,IX,0
M,2010,OPN,80,2010-05,N,,,A,99.27,IX,0
M,2010,OPN,90,2010-05,E,,,A,101.58,IX,0
M,2010,OPN,100,2010-05,F,,,A,99.99,IX,0
M,2010,OPN,200,2010-05,F,,,A,100.45,IX,0
M,2010,OPN,257,2010-05,C,,,A,100.37,IX,0
M,2010,OPN,3500,2010-05,N,,,A,98.53,IX,0
M,2010,OPN,1920,2010-05,E,,,A,102.09,IX,0
M,2010,OPN,3510,2010-05,F,,,A,99.77,IX,0
M,2010,OPN,3520,2010-05,F,,,A,95.37,IX,0
M,2010,OPN,3600,2010-05,C,,,A,99.99,IX,0
M,2010,OPN,2400,2010-05,N,,,A,100.22,IX,0
M,2010,OPN,2410,2010-05,E,,,A,100.64,IX,0
M,2010,OPN,2430,2010-05,F,,,A,103.81,IX,0
M,2010,OPN,2434,2010-05,F,,,A,108.69,IX,0
M,2010,OPN,2440,2010-05,C,,,A,98.06,IX,0
M,2010,OPN,2444,2010-05,N,,,A,97.96,IX,0
M,2010,OPN,2450,2010-05,E,,,A,99.49,IX,0
M,2010,OPN,2451,2010-05,F,,,A,98.57,IX,0
M,2010,OPN,2453,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,810,2010-05,C,,,A,99.99,IX,0
M,2010,OPN,811,2010-05,N,,,A,100.01,IX,0
M,2010,OPN,812,2010-05,E,,,A,99.96,IX,0
M,2010,OPN,2300,2010-05,F,,,A,101.82,IX,0
M,2010,OPN,2310,2010-05,F,,,A,103.36,IX,0
M,2010,OPN,2311,2010-05,C,,,A,107.69,IX,0
M,2010,OPN,2312,2010-05,N,,,A,101.23,IX,0
M,2010,OPN,2314,2010-05,E,,,A,100.0,IX,0
M,2010,OPN,2330,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,2332,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,2350,2010-05,C,,,A,99.7,IX,0
M,2010,OPN,2351,2010-05,N,,,A,99.44,IX,0
M,2010,OPN,2360,2010-05,E,,,A,100.69,IX,0
M,2010,OPN,2361,2010-05,F,,,A,101.64,IX,0
M,2010,OPN,2362,2010-05,F,,,A,99.36,IX,0
M,2010,OPN,2363,2010-05,C,,,A,99.88,IX,0
M,2010,OPN,2369,2010-05,N,,,A,98.04,IX,0
M,2010,OPN,2370,2010-05,E,,,A,99.28,IX,0
M,2010,OPN,2390,2010-05,F,,,A,98.07,IX,0
M,2010,OPN,2399,2010-05,F,,,A,98.01,IX,0
M,2010,OPN,2000,2010-05,C,,,A,100.97,IX,0
M,2010,OPN,2010,2010-05,N,,,A,101.58,IX,0
M,2010,OPN,2011,2010-05,E,,,A,88.54,IX,0
M,2010,OPN,2012,2010-05,F,,,A,92.94,IX,0
M,2010,OPN,2013,2010-05,F,,,A,100.21,IX,0
M,2010,OPN,2014,2010-05,C,,,A,102.32,IX,0
M,2010,OPN,2016,2010-05,N,,,A,102.96,IX,0
M,2010,OPN,2030,2010-05,E,,,A,98.53,IX,0
M,2010,OPN,2040,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,2042,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,2050,2010-05,C,,,A,99.64,IX,0
M,2010,OPN,2053,2010-05,N,,,A,99.7,IX,0
M,2010,OPN,2059,2010-05,E,,,A,99.62,IX,0
M,2010,OPN,2060,2010-05,F,,,A,101.92,IX,0
M,2010,OPN,2100,2010-05,F,,,A,99.67,IX,0
M,2010,OPN,2110,2010-05,C,,,A,96.82,IX,0
M,2010,OPN,2120,2010-05,N,,,A,100.0,IX,0
M,2010,OPN,2500,2010-05,E,,,A,101.22,IX,0
M,2010,OPN,2510,2010-05,F,,,A,104.72,IX,0
M,2010,OPN,2511,2010-05,F,,,A,106.48,IX,0
M,2010,OPN,2512,2010-05,C,,,A,100.75,IX,0
M,2010,OPN,2520,2010-05,N,,,A,102.3,IX,0
M,2010,OPN,2521,2010-05,E,,,A,98.79,IX,0
M,2010,OPN,2529,2010-05,F,,,A,108.33,IX,0
M,2010,OPN,2560,2010-05,F,,,A,100.11,IX,0
M,2010,OPN,2561,2010-05,C,,,A,100.01,IX,0
M,2010,OPN,2562,2010-05,N,,,A,100.17,IX,0
M,2010,OPN,2570,2010-05,E,,,A,100.0,IX,0
M,2010,OPN,2590,2010-05,F,,,A,99.31,IX,0
M,2010,OPN,2599,2010-05,F,,,A,99.73,IX,0
M,2010,OPN,2600,2010-05,C,,,A,100.0,IX,0
M,2010,OPN,2630,2010-05,N,,,A,100.01,IX,0
M,2010,OPN,2700,2010-05,E,,,A,100.48,IX,0
M,2010,OPN,2710,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,2711,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,2730,2010-05,C,,,A,100.21,IX,0
M,2010,OPN,2732,2010-05,N,,,A,100.29,IX,0
M,2010,OPN,2733,2010-05,E,,,A,100.19,IX,0
M,2010,OPN,2740,2010-05,F,,,A,100.02,IX,0
M,2010,OPN,2750,2010-05,F,,,A,98.5,IX,0
M,2010,OPN,2752,2010-05,C,,,A,100.02,IX,0
M,2010,OPN,2790,2010-05,N,,,A,106.39,IX,0
M,2010,OPN,2800,2010-05,E,,,A,100.38,IX,0
M,2010,OPN,2810,2010-05,F,,,A,100.06,IX,0
M,2010,OPN,2820,2010-05,F,,,A,101.03,IX,0
M,2010,OPN,2822,2010-05,C,,,A,100.0,IX,0
M,2010,OPN,2825,2010-05,N,,,A,101.36,IX,0
M,2010,OPN,2829,2010-05,E,,,A,100.1,IX,0
M,2010,OPN,2830,2010-05,F,,,A,99.82,IX,0
M,2010,OPN,2890,2010-05,F,,,A,100.43,IX,0
M,2010,OPN,2893,2010-05,C,,,A,99.98,IX,0
M,2010,OPN,2894,2010-05,N,,,A,101.29,IX,0
M,2010,OPN,2900,2010-05,E,,,A,100.23,IX,0
M,2010,OPN,2910,2010-05,F,,,A,99.81,IX,0
M,2010,OPN,2920,2010-05,F,,,A,101.13,IX,0
M,2010,OPN,2930,2010-05,C,,,A,101.74,IX,0
M,2010,OPN,2932,2010-05,N,,,A,101.79,IX,0
M,2010,OPN,1000,2010-05,E,,,A,98.07,IX,0
M,2010,OPN,1010,2010-05,F,,,A,100.48,IX,0
M,2010,OPN,1011,2010-05,F,,,A,100.57,IX,0
M,2010,OPN,1012,2010-05,C,,,A,100.63,IX,0
M,2010,OPN,1013,2010-05,N,,,A,100.14,IX,0
M,2010,OPN,1020,2010-05,E,,,A,101.38,IX,0
M,2010,OPN,1030,2010-05,F,,,A,99.38,IX,0
M,2010,OPN,1031,2010-05,F,,,A,98.86,IX,0
M,2010,OPN,1039,2010-05,C,,,A,99.79,IX,0
M,2010,OPN,1040,2010-05,N,,,A,91.51,IX,0
M,2010,OPN,1050,2010-05,E,,,A,96.96,IX,0
M,2010,OPN,1051,2010-05,F,,,A,96.6,IX,0
M,2010,OPN,1052,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,1060,2010-05,C,,,A,93.15,IX,0
M,2010,OPN,1061,2010-05,N,,,A,92.35,IX,0
M,2010,OPN,1062,2010-05,E,,,A,93.62,IX,0
M,2010,OPN,1070,2010-05,F,,,A,99.94,IX,0
M,2010,OPN,1071,2010-05,F,,,A,99.73,IX,0
M,2010,OPN,1072,2010-05,C,,,A,100.01,IX,0
M,2010,OPN,1080,2010-05,N,,,A,100.37,IX,0
M,2010,OPN,1082,2010-05,E,,,A,100.76,IX,0
M,2010,OPN,1083,2010-05,F,,,A,98.86,IX,0
M,2010,OPN,1084,2010-05,F,,,A,100.02,IX,0
M,2010,OPN,1085,2010-05,C,,,A,99.68,IX,0
M,2010,OPN,1089,2010-05,N,,,A,100.0,IX,0
M,2010,OPN,1090,2010-05,E,,,A,95.04,IX,0
M,2010,OPN,1091,2010-05,F,,,A,94.62,IX,0
M,2010,OPN,1100,2010-05,F,,,A,98.93,IX,0
M,2010,OPN,1101,2010-05,C,,,A,100.05,IX,0
M,2010,OPN,1105,2010-05,N,,,A,100.0,IX,0
M,2010,OPN,1107,2010-05,E,,,A,100.0,IX,0
M,2010,OPN,1200,2010-05,F,,,A,100.33,IX,0
M,2010,OPN,1300,2010-05,F,,,A,99.98,IX,0
M,2010,OPN,1310,2010-05,C,,,A,102.64,IX,0
M,2010,OPN,1320,2010-05,N,,,A,99.43,IX,0
M,2010,OPN,1330,2010-05,E,,,A,100.0,IX,0
M,2010,OPN,1390,2010-05,F,,,A,99.85,IX,0
M,2010,OPN,1392,2010-05,F,,,A,100.31,IX,0
M,2010,OPN,1393,2010-05,C,,,A,99.76,IX,0
M,2010,OPN,1396,2010-05,N,,,A,100.0,IX,0
M,2010,OPN,1410,2010-05,E,,,A,100.76,IX,0
M,2010,OPN,1412,2010-05,F,,,A,100.95,IX,0
M,2010,OPN,1413,2010-05,F,,,A,100.81,IX,0
M,2010,OPN,1414,2010-05,C,,,A,100.06,IX,0
M,2010,OPN,1419,2010-05,N,,,A,100.92,IX,0
M,2010,OPN,1430,2010-05,E,,,A,100.0,IX,0
M,2010,OPN,1439,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,1500,2010-05,F,,,A,99.78,IX,0
M,2010,OPN,1510,2010-05,C,,,A,99.89,IX,0
M,2010,OPN,1512,2010-05,N,,,A,99.88,IX,0
M,2010,OPN,1600,2010-05,E,,,A,98.45,IX,0
M,2010,OPN,1610,2010-05,F,,,A,99.61,IX,0
M,2010,OPN,1620,2010-05,F,,,A,98.28,IX,0
M,2010,OPN,1621,2010-05,C,,,A,97.99,IX,0
M,2010,OPN,1623,2010-05,N,,,A,98.92,IX,0
M,2010,OPN,1624,2010-05,E,,,A,99.6,IX,0
M,2010,OPN,1629,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,1700,2010-05,F,,,A,99.64,IX,0
M,2010,OPN,1720,2010-05,C,,,A,99.32,IX,0
M,2010,OPN,1721,2010-05,N,,,A,96.33,IX,0
M,2010,OPN,1722,2010-05,E,,,A,100.86,IX,0
M,2010,OPN,1729,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,2200,2010-05,F,,,A,99.3,IX,0
M,2010,OPN,2210,2010-05,C,,,A,100.17,IX,0
M,2010,OPN,2219,2010-05,N,,,A,100.4,IX,0
M,2010,OPN,2220,2010-05,E,,,A,99.05,IX,0
M,2010,OPN,2221,2010-05,F,,,A,98.97,IX,0
M,2010,OPN,2222,2010-05,F,,,A,99.57,IX,0
M,2010,OPN,2223,2010-05,C,,,A,100.16,IX,0
M,2010,OPN,2229,2010-05,N,,,A,99.1,IX,0
M,2010,OPN,3100,2010-05,E,,,A,98.84,IX,0
M,2010,OPN,3101,2010-05,F,,,A,99.41,IX,0
M,2010,OPN,3102,2010-05,F,,,A,99.75,IX,0
M,2010,OPN,3103,2010-05,C,,,A,98.38,IX,0
M,2010,OPN,3109,2010-05,N,,,A,98.94,IX,0
M,2010,OPN,3200,2010-05,E,,,A,98.2,IX,0
M,2010,OPN,3250,2010-05,F,,,A,94.99,IX,0
M,2010,OPN,3290,2010-05,F,,,A,100.0,IX,0
M,2010,OPN,3299,2010-05,C,,,A,100.0,IX,0
M,2010,OPN,3310,2010-05,N,,,A,100.21,IX,0
M,2010,OPN,3312,2010-05,E,,,A,99.94,IX,0
M,2010,OPN,3320,2010-05,F,,,A,103.45,IX,0
M,2010,OPI,20,2010-06,F,,,A,100.34,IX,0
M,2010,OPI,31,2010-06,C,,,A,100.45,IX,0
M,2010,OPI,39,2010-06,N,,,A,100.46,IX,0
M,2010,OPI,40,2010-06,E,,,A,100.77,IX,0
M,2010,OPI,50,2010-06,F,,,A,100.85,IX,0
M,2010,OPI,60,2010-06,F,,,A,99.14,IX,0
M,2010,OPI,70,2010-06,C,,,A,99.58,IX,0
M,2010,OPI,80,2010-06,N,,,A,99.56,IX,0
M,2010,OPI,90,2010-06,E,,,A,100.07,IX,0
M,2010,OPI,100,2010-06,F,,,A,99.99,IX,0
M,2010,OPI,200,2010-06,F,,,A,100.67,IX,0
M,2010,OPI,257,2010-06,C,,,A,100.77,IX,0
M,2010,OPI,3500,2010-06,N,,,A,98.0,IX,0
M,2010,OPI,1920,2010-06,E,,,A,101.72,IX,0
M,2010,OPI,3510,2010-06,F,,,A,98.15,IX,0
M,2010,OPI,3520,2010-06,F,,,A,97.41,IX,0
M,2010,OPI,3600,2010-06,C,,,A,99.44,IX,0
M,2010,OPI,2400,2010-06,N,,,A,102.8,IX,0
M,2010,OPI,2410,2010-06,E,,,A,104.16,IX,0
M,2010,OPI,2430,2010-06,F,,,A,104.46,IX,0
M,2010,OPI,2434,2010-06,F,,,A,105.95,IX,0
M,2010,OPI,2440,2010-06,C,,,A,99.79,IX,0
M,2010,OPI,2444,2010-06,N,,,A,94.41,IX,0
M,2010,OPI,2450,2010-06,E,,,A,99.2,IX,0
M,2010,OPI,2451,2010-06,F,,,A,98.41,IX,0
M,2010,OPI,2453,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,810,2010-06,C,,,A,99.99,IX,0
M,2010,OPI,811,2010-06,N,,,A,100.01,IX,0
M,2010,OPI,812,2010-06,E,,,A,99.96,IX,0
M,2010,OPI,2300,2010-06,F,,,A,100.01,IX,0
M,2010,OPI,2310,2010-06,F,,,A,100.3,IX,0
M,2010,OPI,2311,2010-06,C,,,A,101.22,IX,0
M,2010,OPI,2312,2010-06,N,,,A,99.25,IX,0
M,2010,OPI,2314,2010-06,E,,,A,100.0,IX,0
M,2010,OPI,2330,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,2332,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,2350,2010-06,C,,,A,99.55,IX,0
M,2010,OPI,2351,2010-06,N,,,A,99.29,IX,0
M,2010,OPI,2360,2010-06,E,,,A,100.19,IX,0
M,2010,OPI,2361,2010-06,F,,,A,100.44,IX,0
M,2010,OPI,2362,2010-06,F,,,A,99.37,IX,0
M,2010,OPI,2363,2010-06,C,,,A,99.88,IX,0
M,2010,OPI,2369,2010-06,N,,,A,98.67,IX,0
M,2010,OPI,2370,2010-06,E,,,A,99.44,IX,0
M,2010,OPI,2390,2010-06,F,,,A,98.48,IX,0
M,2010,OPI,2399,2010-06,F,,,A,98.43,IX,0
M,2010,OPI,2000,2010-06,C,,,A,100.93,IX,0
M,2010,OPI,2010,2010-06,N,,,A,101.44,IX,0
M,2010,OPI,2011,2010-06,E,,,A,105.14,IX,0
M,2010,OPI,2012,2010-06,F,,,A,101.86,IX,0
M,2010,OPI,2013,2010-06,F,,,A,99.56,IX,0
M,2010,OPI,2014,2010-06,C,,,A,103.81,IX,0
M,2010,OPI,2016,2010-06,N,,,A,97.09,IX,0
M,2010,OPI,2030,2010-06,E,,,A,98.65,IX,0
M,2010,OPI,2040,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,2042,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,2050,2010-06,C,,,A,99.78,IX,0
M,2010,OPI,2053,2010-06,N,,,A,99.7,IX,0
M,2010,OPI,2059,2010-06,E,,,A,99.77,IX,0
M,2010,OPI,2060,2010-06,F,,,A,102.81,IX,0
M,2010,OPI,2100,2010-06,F,,,A,100.34,IX,0
M,2010,OPI,2110,2010-06,C,,,A,104.03,IX,0
M,2010,OPI,2120,2010-06,N,,,A,100.0,IX,0
M,2010,OPI,2500,2010-06,E,,,A,101.98,IX,0
M,2010,OPI,2510,2010-06,F,,,A,105.03,IX,0
M,2010,OPI,2511,2010-06,F,,,A,107.57,IX,0
M,2010,OPI,2512,2010-06,C,,,A,100.75,IX,0
M,2010,OPI,2520,2010-06,N,,,A,100.25,IX,0
M,2010,OPI,2521,2010-06,E,,,A,98.35,IX,0
M,2010,OPI,2529,2010-06,F,,,A,104.42,IX,0
M,2010,OPI,2560,2010-06,F,,,A,100.16,IX,0
M,2010,OPI,2561,2010-06,C,,,A,100.01,IX,0
M,2010,OPI,2562,2010-06,N,,,A,100.22,IX,0
M,2010,OPI,2570,2010-06,E,,,A,100.0,IX,0
M,2010,OPI,2590,2010-06,F,,,A,101.29,IX,0
M,2010,OPI,2599,2010-06,F,,,A,100.22,IX,0
M,2010,OPI,2600,2010-06,C,,,A,100.0,IX,0
M,2010,OPI,2630,2010-06,N,,,A,100.01,IX,0
M,2010,OPI,2700,2010-06,E,,,A,100.47,IX,0
M,2010,OPI,2710,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,2711,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,2730,2010-06,C,,,A,99.85,IX,0
M,2010,OPI,2732,2010-06,N,,,A,99.9,IX,0
M,2010,OPI,2733,2010-06,E,,,A,100.21,IX,0
M,2010,OPI,2740,2010-06,F,,,A,100.02,IX,0
M,2010,OPI,2750,2010-06,F,,,A,98.51,IX,0
M,2010,OPI,2752,2010-06,C,,,A,100.02,IX,0
M,2010,OPI,2790,2010-06,N,,,A,106.39,IX,0
M,2010,OPI,2800,2010-06,E,,,A,100.18,IX,0
M,2010,OPI,2810,2010-06,F,,,A,100.06,IX,0
M,2010,OPI,2820,2010-06,F,,,A,100.25,IX,0
M,2010,OPI,2822,2010-06,C,,,A,100.0,IX,0
M,2010,OPI,2825,2010-06,N,,,A,100.84,IX,0
M,2010,OPI,2829,2010-06,E,,,A,98.77,IX,0
M,2010,OPI,2830,2010-06,F,,,A,99.79,IX,0
M,2010,OPI,2890,2010-06,F,,,A,100.41,IX,0
M,2010,OPI,2893,2010-06,C,,,A,99.98,IX,0
M,2010,OPI,2894,2010-06,N,,,A,101.3,IX,0
M,2010,OPI,2900,2010-06,E,,,A,100.72,IX,0
M,2010,OPI,2910,2010-06,F,,,A,100.6,IX,0
M,2010,OPI,2920,2010-06,F,,,A,99.7,IX,0
M,2010,OPI,2930,2010-06,C,,,A,101.48,IX,0
M,2010,OPI,2932,2010-06,N,,,A,101.51,IX,0
M,2010,OPI,1000,2010-06,E,,,A,98.91,IX,0
M,2010,OPI,1010,2010-06,F,,,A,100.81,IX,0
M,2010,OPI,1011,2010-06,F,,,A,100.6,IX,0
M,2010,OPI,1012,2010-06,C,,,A,102.12,IX,0
M,2010,OPI,1013,2010-06,N,,,A,100.17,IX,0
M,2010,OPI,1020,2010-06,E,,,A,102.89,IX,0
M,2010,OPI,1030,2010-06,F,,,A,98.6,IX,0
M,2010,OPI,1031,2010-06,F,,,A,98.87,IX,0
M,2010,OPI,1039,2010-06,C,,,A,98.4,IX,0
M,2010,OPI,1040,2010-06,N,,,A,90.89,IX,0
M,2010,OPI,1050,2010-06,E,,,A,98.45,IX,0
M,2010,OPI,1051,2010-06,F,,,A,98.28,IX,0
M,2010,OPI,1052,2010-06,F,,,A,100.0,IX,0
M,2010,OPI,1060,2010-06,C,,,A,95.04,IX,0
M,2010,OPI,1061,2010-06,N,,,A,95.0,IX,0
M,2010,OPI,1062,2010-06,E,,,A,95.15,IX,0
